# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    344     60      -     98     55      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    778 
    1    326     73      -     99     56      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    827    783 
    0    350     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    743    777 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    825    783 
    0    352     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    746    763 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    820    776 
    0    345     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    762    767 
    1    326     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    733    691 
    0    351     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    758    763 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    744    694 
    0    350     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    759    765 
    1    331     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    837    777 
    0    346     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   1039    764 
    1    324     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    821    780 
    0    346     60      -    100     18      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    767    771 
    1    323     73      -    100     18      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    832   1613 
    0    341     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2197    765 
    1    325     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    977    774 
    0    349     61      -     96     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    791   2652 
    1    329     73      -     97     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2521   2678 
    0    347     60      -     98     76      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    751    778 
    1    326     73      -     98     75      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    766    691 
    0    343     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    769    771 
    1    325     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    806    775 
    0    351     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    763    772 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    822    781 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    351     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    774    769 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    790    778 
    0    353     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    771 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    807    770 
    0    353     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2625   2816 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2691   2960 
    0    352     61      -    100     21      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    777 
    1    325     73      -     99     57      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    799    783 
    0    357     61      -     97     75      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    763    775 
    1    327     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    815    774 
    0    347     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    761    764 
    1    327     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    808    774 
    0    346     61      -     98     72      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2780   3004 
    1    326     74      -     99     37      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2776   2730 
    0    337     61      -     97     73      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    753    776 
    1    313     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    827    783 
    0    357     60      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    782    795 
    1    332     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    816    783 
    0    344     60      -     99     42      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757    788 
    1    326     74      -     99     65      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    803    789 
    0    349     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    763    778 
    1    333     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    828    784 
    0    350     60      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    756    774 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    854    778 
    0    350     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    764    758 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    859    784 
    0    351     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    764 
    1    334     73      -     98     84      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    808    775 
    0    351     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    743    688 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    724    685 
    0    349     61      -    100     20      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757   1564 
    1    330     74      -     99     55      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1975   2134 
    0    344     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    749    778 
    1    321     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1883   2489 
    0    351     61      -     99     34      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   1978   2135 
    1    319     74      -    100     21      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1940   2099 
    0    347     61      -     98     50      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    781    686 
    1    318     74      -     99     46      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    806    782 
    0    346     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    758    764 
    1    327     73      -     99     39      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    850    783 
    0    350     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    772    770 
    1    333     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    818    776 
    0    350     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   1682   2820 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2668   3074 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    344     60      -     98     69      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    766    779 
    1    326     73      -     99     33      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    816    784 
    0    350     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    749    776 
    1    333     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    726    715 
    0    351     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    772    805 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    784    790 
    0    352     60      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    753    771 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    812    773 
    0    346     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    768    770 
    1    327     73      -     98     84      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1286   2885 
    0    349     61      -     99     54      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   1978   2135 
    1    324     74      -    100     22      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1965   2025 
    0    350     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    775    771 
    1    327     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    814    770 
    0    347     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757    778 
    1    327     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    803    770 
    0    347     61      -     98     52      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    671    698 
    1    326     73      -     99     47      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    825    761 
    0    347     61      -     97     79      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757    777 
    1    326     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    843    787 
    0    343     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    778 
    1    325     73      -     98     58      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    817    784 
    0    349     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    741    689 
    1    332     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    836    776 
    0    351     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    744    770 
    1    332     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    829    777 
    0    351     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    762    774 
    1    333     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    811    769 
    0    352     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    664    688 
    1    334     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    737    791 
    0    355     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    741    764 
    1    333     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    809    768 
    0    359     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2517   2990 
    1    330     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2763   2408 
    0    358     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   1540   1510 
    1    324     73      -    100     30      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2759   2984 
    0    354     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    780    771 
    1    323     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    831    763 
    0    355     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    688    693 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    737    792 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    764 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    810    774 
    0    339     61      -     98     56      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    755    775 
    1    318     73      -     98     80      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    820    782 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    347     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    772 
    1    329     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    772    771 
    0    351     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    751    779 
    1    331     73      -     97     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    831    781 
    0    343     60      -     99     53      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2515   2617 
    1    325     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2564   2466 
    0    343     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    770    777 
    1    327     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    806    781 
    0    351     60      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    749    770 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    805    782 
    0    352     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    758    763 
    1    334     73      -     98     84      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    829    768 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    765    765 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2492   2651 
    0    348     61      -     99     50      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2612   1362 
    1    324     73      -    100     30      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    759    776 
    0    347     61      -     99     44      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    767    780 
    1    318     73      -    100     18      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    773    778 
    0    356     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    765    778 
    1    332     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    806   2234 
    0    345     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    767    781 
    1    326     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    814    781 
    0    351     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    778 
    1    333     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    787    777 
    0    351     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    735    771 
    1    333     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    819    781 
    0    348     61      -     97     76      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    779 
    1    330     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    814    777 
    0    352     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    745    774 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    807    775 
    0    353     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    746    765 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    772    768 
    0    346     61      -     98     70      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    771 
    1    321     73      -    100     31      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    799    776 
    0    356     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    749   1274 
    1    330     73      -     99     57      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2256   2439 
    0    351     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    764    771 
    1    326     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    811    774 
    0    352     61      -     98     76      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    742    774 
    1    329     73      -     98     78      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    776    772 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    755    770 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    803    769 
    0    344     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    771 
    1    323     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1925   2688 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    338     61      -     99     40      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    767    777 
    1    316     74      -    100     18      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    807    782 
    0    352     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    787    778 
    1    332     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    754    693 
    0    351     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    762    687 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    816    769 
    0    346     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    763    778 
    1    327     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    819    783 
    0    352     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    741    774 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    827    776 
    0    353     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    769    771 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1504   2134 
    0    350     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    753    779 
    1    327     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    846    791 
    0    348     61      -     99     49      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    751    778 
    1    327     73      -    100     22      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    830    780 
    0    362     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    766    769 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    815    770 
    0    351     62      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    767    770 
    1    330     74      -     98     84      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    872    813 
    0    344     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2585   2718 
    1    325     73      -     99     72      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1130    769 
    0    346     61      -     99     25      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    776 
    1    325     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    836    776 
    0    347     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    771    771 
    1    326     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    834    784 
    0    353     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    748    771 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    815    776 
    0    352     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    751    771 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    807    777 
    0    345     61      -     98     63      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    759    771 
    1    326     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    814    772 
    0    352     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    766    765 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    828    770 
    0    346     61      -     99     43      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    731    688 
    1    326     73      -    100     27      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    753    789 
    0    351     61      -    100     20      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    751    777 
    1    325     73      -     98     63      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    852   1316 
    0    359     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    772 
    1    330     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    806    779 
    0    350     62      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    766    779 
    1    325     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    819   1396 
    0    346     61      -     98     72      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    762    777 
    1    326     73      -    100     20      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    816    778 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    348     61      -     99     26      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    995    777 
    1    326     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    802    783 
    0    347     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    750    783 
    1    329     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    834    783 
    0    351     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    778 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    806    782 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    758   1227 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2677   2898 
    0    346     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    745    772 
    1    326     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    888    798 
    0    353     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    765    779 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    736    698 
    0    350     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    762    774 
    1    326     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    790    768 
    0    358     62      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    767    765 
    1    331     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    963    781 
    0    352     62      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757    771 
    1    330     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    815    770 
    0    354     62      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    774    771 
    1    329     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    780    777 
    0    356     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2262   2673 
    1    334     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2471   2672 
    0    329     62      -     98     67      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2604   2813 
    1    306     73      -    100     29      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    967    784 
    0    353     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    772    774 
    1    325     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    711    693 
    0    358     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    756    777 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    801    776 
    0    348     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2342   2604 
    1    329     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    796    763 
    0    339     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    672    688 
    1    320     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    822    770 
    0    353     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    763    789 
    1    333     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    829    782 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    755    799 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    826    770 
    0    346     61      -     98     74      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    756    775 
    1    326     73      -     98     74      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    811    777 
    0    354     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    743    770 
    1    332     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    803    769 
    0    353     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    750    688 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    738    790 
    0    352     62      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    746   2588 
    1    326     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2677   2773 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    358     62      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    753    771 
    1    327     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    741    770 
    0    355     62      -     99     49      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    761    771 
    1    328     73      -     99     49      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    812   1799 
    0    343     62      -    100     30      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   1973   2133 
    1    320     73      -    100     30      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1975   1001 
    0    348     62      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2623   2774 
    1    326     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2612   1286 
    0    347     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    761    786 
    1    326     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    805    775 
    0    350     61      -    100     20      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    762    777 
    1    330     73      -    100     20      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    813    782 
    0    351     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    778 
