# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    0    379     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    379     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    374     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    365     60      -    100     67      0      0      0      0   9501   1965  23289      4      0
    1    339     74      -    100     68      0      0      0      0   9501   1875  23289  23289      0
    0    346     60      -    100     16      0      0      0      0   9501   1965  23289      4      0
    1    316     74      -    100     16      0      0      0      0   9501   1875  23289  23289      0
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    0    364     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    335     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    363     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    343     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    359     59      -    100     68      0      0      0      0   9501   1965  23289      4      0
    1    336     74      -    100     69      0      0      0      0   9501   1875  23289  23289      0
    0    352     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    331     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    366     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    375     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    378     61      -    100     19      0      0      0      0   9501   1965  23289      4      0
    1    343     74      -    100     19      0      0      0      0   9501   1875  23289  23289      0
